date,region,transport_type,users
2022-11-20,Bern,Boat,1019
2022-11-20,Lausanne,Train,970
2022-11-20,Lausanne,Bus,959
2022-11-20,Lausanne,Tram,936
2022-11-20,Lausanne,Boat,1042
2022-11-21,Zurich,Train,1017
2022-11-21,Zurich,Bus,1065
2022-11-21,Zurich,Tram,1046
2022-11-21,Zurich,Boat,967
2022-11-21,Geneva,Train,1072
2022-11-21,Geneva,Bus,1011
2022-11-21,Geneva,Tram,978
2022-11-21,Geneva,Boat,1050
2022-11-21,Basel,Train,974
2022-11-21,Basel,Bus,1022
2022-11-21,Basel,Tram,949
2022-11-21,Basel,Boat,995
2022-11-21,Bern,Train,983
2022-11-21,Bern,Bus,981
2022-11-21,Bern,Tram,987
2022-11-21,Bern,Boat,986
2022-11-21,Lausanne,Train,1002
2022-11-21,Lausanne,Bus,1035
2022-11-21,Lausanne,Tram,1024
2022-11-21,Lausanne,Boat,1013
2022-11-22,Zurich,Train,991
2022-11-22,Zurich,Bus,997
2022-11-22,Zurich,Tram,997
2022-11-22,Zurich,Boat,987
2022-11-22,Geneva,Train,1053
2022-11-22,Geneva,Bus,1008
2022-11-22,Geneva,Tram,985
2022-11-22,Geneva,Boat,1062
2022-11-22,Basel,Train,1008
2022-11-22,Basel,Bus,993
2022-11-22,Basel,Tram,1045
2022-11-22,Basel,Boat,985
2022-11-22,Bern,Train,1003
2022-11-22,Bern,Bus,986
2022-11-22,Bern,Tram,1001
2022-11-22,Bern,Boat,935
2022-11-22,Lausanne,Train,1012
2022-11-22,Lausanne,Bus,975
2022-11-22,Lausanne,Tram,945
2022-11-22,Lausanne,Boat,1047
2022-11-23,Zurich,Train,975
2022-11-23,Zurich,Bus,987
2022-11-23,Zurich,Tram,989
2022-11-23,Zurich,Boat,1011
2022-11-23,Geneva,Train,1028
2022-11-23,Geneva,Bus,997
2022-11-23,Geneva,Tram,1006
2022-11-23,Geneva,Boat,1066
2022-11-23,Basel,Train,955
2022-11-23,Basel,Bus,962
2022-11-23,Basel,Tram,994
2022-11-23,Basel,Boat,978
2022-11-23,Bern,Train,1035
2022-11-23,Bern,Bus,960
2022-11-23,Bern,Tram,1001
2022-11-23,Bern,Boat,1027
2022-11-23,Lausanne,Train,985
2022-11-23,Lausanne,Bus,967
2022-11-23,Lausanne,Tram,1015
2022-11-23,Lausanne,Boat,1047
2022-11-24,Zurich,Train,1035
2022-11-24,Zurich,Bus,989
2022-11-24,Zurich,Tram,1013
2022-11-24,Zurich,Boat,1018
2022-11-24,Geneva,Train,1019
2022-11-24,Geneva,Bus,987
2022-11-24,Geneva,Tram,985
2022-11-24,Geneva,Boat,1012
2022-11-24,Basel,Train,1030
2022-11-24,Basel,Bus,972
2022-11-24,Basel,Tram,989
2022-11-24,Basel,Boat,995
2022-11-24,Bern,Train,987
2022-11-24,Bern,Bus,1001
2022-11-24,Bern,Tram,1023
2022-11-24,Bern,Boat,1053
2022-11-24,Lausanne,Train,1042
2022-11-24,Lausanne,Bus,1001
2022-11-24,Lausanne,Tram,977
2022-11-24,Lausanne,Boat,1013
2022-11-25,Zurich,Train,1015
2022-11-25,Zurich,Bus,984
2022-11-25,Zurich,Tram,994
2022-11-25,Zurich,Boat,1045
2022-11-25,Geneva,Train,1005
2022-11-25,Geneva,Bus,951
2022-11-25,Geneva,Tram,1081
2022-11-25,Geneva,Boat,1006
2022-11-25,Basel,Train,945
2022-11-25,Basel,Bus,1006
2022-11-25,Basel,Tram,984
2022-11-25,Basel,Boat,975
2022-11-25,Bern,Train,959
2022-11-25,Bern,Bus,964
2022-11-25,Bern,Tram,949
2022-11-25,Bern,Boat,935
2022-11-25,Lausanne,Train,1008
2022-11-25,Lausanne,Bus,993
2022-11-25,Lausanne,Tram,953
2022-11-25,Lausanne,Boat,1015
2022-11-26,Zurich,Train,1015
2022-11-26,Zurich,Bus,951
2022-11-26,Zurich,Tram,993
2022-11-26,Zurich,Boat,970
2022-11-26,Geneva,Train,1042
2022-11-26,Geneva,Bus,1012
2022-11-26,Geneva,Tram,1024
2022-11-26,Geneva,Boat,1010
2022-11-26,Basel,Train,974
2022-11-26,Basel,Bus,1037
2022-11-26,Basel,Tram,944
2022-11-26,Basel,Boat,956
2022-11-26,Bern,Train,995
2022-11-26,Bern,Bus,965
2022-11-26,Bern,Tram,1028
2022-11-26,Bern,Boat,998
2022-11-26,Lausanne,Train,1035
2022-11-26,Lausanne,Bus,968
2022-11-26,Lausanne,Tram,1044
2022-11-26,Lausanne,Boat,1024
2022-11-27,Zurich,Train,992
2022-11-27,Zurich,Bus,1043
2022-11-27,Zurich,Tram,1009
2022-11-27,Zurich,Boat,1036
2022-11-27,Geneva,Train,1018
2022-11-27,Geneva,Bus,1011
2022-11-27,Geneva,Tram,989
2022-11-27,Geneva,Boat,1015
2022-11-27,Basel,Train,1021
2022-11-27,Basel,Bus,973
2022-11-27,Basel,Tram,962
2022-11-27,Basel,Boat,1005
2022-11-27,Bern,Train,1011
2022-11-27,Bern,Bus,1003
2022-11-27,Bern,Tram,986
2022-11-27,Bern,Boat,992
2022-11-27,Lausanne,Train,1010
2022-11-27,Lausanne,Bus,997
2022-11-27,Lausanne,Tram,1007
2022-11-27,Lausanne,Boat,1047
2022-11-28,Zurich,Train,1029
2022-11-28,Zurich,Bus,1022
2022-11-28,Zurich,Tram,984
2022-11-28,Zurich,Boat,979
2022-11-28,Geneva,Train,1022
2022-11-28,Geneva,Bus,1022
2022-11-28,Geneva,Tram,1024
2022-11-28,Geneva,Boat,965
2022-11-28,Basel,Train,971
2022-11-28,Basel,Bus,962
2022-11-28,Basel,Tram,1030
2022-11-28,Basel,Boat,1006
2022-11-28,Bern,Train,1026
2022-11-28,Bern,Bus,965
2022-11-28,Bern,Tram,997
2022-11-28,Bern,Boat,1051
2022-11-28,Lausanne,Train,1032
2022-11-28,Lausanne,Bus,971
2022-11-28,Lausanne,Tram,1012
2022-11-28,Lausanne,Boat,990
2022-11-29,Zurich,Train,976
2022-11-29,Zurich,Bus,993
2022-11-29,Zurich,Tram,1051
2022-11-29,Zurich,Boat,998
2022-11-29,Geneva,Train,1013
2022-11-29,Geneva,Bus,986
2022-11-29,Geneva,Tram,919
2022-11-29,Geneva,Boat,1015
2022-11-29,Basel,Train,984
2022-11-29,Basel,Bus,971
2022-11-29,Basel,Tram,976
2022-11-29,Basel,Boat,978
2022-11-29,Bern,Train,1030
2022-11-29,Bern,Bus,988
2022-11-29,Bern,Tram,1014
2022-11-29,Bern,Boat,1037
2022-11-29,Lausanne,Train,999
2022-11-29,Lausanne,Bus,1022
2022-11-29,Lausanne,Tram,994
2022-11-29,Lausanne,Boat,1004
2022-11-30,Zurich,Train,916
2022-11-30,Zurich,Bus,1004
2022-11-30,Zurich,Tram,1000
2022-11-30,Zurich,Boat,1001
2022-11-30,Geneva,Train,1030
2022-11-30,Geneva,Bus,1023
2022-11-30,Geneva,Tram,1032
2022-11-30,Geneva,Boat,1057
2022-11-30,Basel,Train,977
2022-11-30,Basel,Bus,1005
2022-11-30,Basel,Tram,1020
2022-11-30,Basel,Boat,1022
2022-11-30,Bern,Train,977
2022-11-30,Bern,Bus,1038
2022-11-30,Bern,Tram,964
2022-11-30,Bern,Boat,1007
2022-11-30,Lausanne,Train,951
2022-11-30,Lausanne,Bus,978
2022-11-30,Lausanne,Tram,1020
2022-11-30,Lausanne,Boat,1046
2022-12-01,Zurich,Train,979
2022-12-01,Zurich,Bus,985
2022-12-01,Zurich,Tram,1080
2022-12-01,Zurich,Boat,1043
2022-12-01,Geneva,Train,1011
2022-12-01,Geneva,Bus,962
2022-12-01,Geneva,Tram,985
2022-12-01,Geneva,Boat,981
2022-12-01,Basel,Train,1023
2022-12-01,Basel,Bus,967
2022-12-01,Basel,Tram,979
2022-12-01,Basel,Boat,1004
2022-12-01,Bern,Train,1026
2022-12-01,Bern,Bus,961
2022-12-01,Bern,Tram,984
2022-12-01,Bern,Boat,994
2022-12-01,Lausanne,Train,999
2022-12-01,Lausanne,Bus,964
2022-12-01,Lausanne,Tram,986
2022-12-01,Lausanne,Boat,1000
2022-12-02,Zurich,Train,1036
2022-12-02,Zurich,Bus,988
2022-12-02,Zurich,Tram,991
2022-12-02,Zurich,Boat,1009
2022-12-02,Geneva,Train,1001
2022-12-02,Geneva,Bus,1012
2022-12-02,Geneva,Tram,1017
2022-12-02,Geneva,Boat,968
2022-12-02,Basel,Train,960
2022-12-02,Basel,Bus,998
2022-12-02,Basel,Tram,995
2022-12-02,Basel,Boat,988
2022-12-02,Bern,Train,981
2022-12-02,Bern,Bus,997
2022-12-02,Bern,Tram,1004
2022-12-02,Bern,Boat,1039
2022-12-02,Lausanne,Train,1025
2022-12-02,Lausanne,Bus,1074
2022-12-02,Lausanne,Tram,958
2022-12-02,Lausanne,Boat,963
2022-12-03,Zurich,Train,1000
2022-12-03,Zurich,Bus,1009
2022-12-03,Zurich,Tram,1008
2022-12-03,Zurich,Boat,939
2022-12-03,Geneva,Train,992
2022-12-03,Geneva,Bus,1014
2022-12-03,Geneva,Tram,915
2022-12-03,Geneva,Boat,1034
2022-12-03,Basel,Train,1020
2022-12-03,Basel,Bus,1004
2022-12-03,Basel,Tram,1016
2022-12-03,Basel,Boat,990
2022-12-03,Bern,Train,998
2022-12-03,Bern,Bus,972
2022-12-03,Bern,Tram,1010
2022-12-03,Bern,Boat,955
2022-12-03,Lausanne,Train,1007
2022-12-03,Lausanne,Bus,974
2022-12-03,Lausanne,Tram,988
2022-12-03,Lausanne,Boat,983
2022-12-04,Zurich,Train,982
2022-12-04,Zurich,Bus,987
2022-12-04,Zurich,Tram,1041
2022-12-04,Zurich,Boat,908
2022-12-04,Geneva,Train,997
2022-12-04,Geneva,Bus,996
2022-12-04,Geneva,Tram,980
2022-12-04,Geneva,Boat,984
2022-12-04,Basel,Train,1026
2022-12-04,Basel,Bus,1016
2022-12-04,Basel,Tram,993
2022-12-04,Basel,Boat,994
2022-12-04,Bern,Train,1034
2022-12-04,Bern,Bus,985
2022-12-04,Bern,Tram,1035
2022-12-04,Bern,Boat,1034
2022-12-04,Lausanne,Train,980
2022-12-04,Lausanne,Bus,1023
2022-12-04,Lausanne,Tram,1003
2022-12-04,Lausanne,Boat,1014
2022-12-05,Zurich,Train,1004
2022-12-05,Zurich,Bus,978
2022-12-05,Zurich,Tram,1004
2022-12-05,Zurich,Boat,1006
2022-12-05,Geneva,Train,1047
2022-12-05,Geneva,Bus,1008
2022-12-05,Geneva,Tram,941
2022-12-05,Geneva,Boat,1028
2022-12-05,Basel,Train,1020
2022-12-05,Basel,Bus,1009
2022-12-05,Basel,Tram,995
2022-12-05,Basel,Boat,1013
2022-12-05,Bern,Train,986
2022-12-05,Bern,Bus,996
2022-12-05,Bern,Tram,1014
2022-12-05,Bern,Boat,1006
2022-12-05,Lausanne,Train,964
2022-12-05,Lausanne,Bus,978
2022-12-05,Lausanne,Tram,985
2022-12-05,Lausanne,Boat,957
2022-12-06,Zurich,Train,937
2022-12-06,Zurich,Bus,971
2022-12-06,Zurich,Tram,977
2022-12-06,Zurich,Boat,974
2022-12-06,Geneva,Train,1037
2022-12-06,Geneva,Bus,986
2022-12-06,Geneva,Tram,966
2022-12-06,Geneva,Boat,972
2022-12-06,Basel,Train,992
2022-12-06,Basel,Bus,1001
2022-12-06,Basel,Tram,997
2022-12-06,Basel,Boat,991
2022-12-06,Bern,Train,1020
2022-12-06,Bern,Bus,997
2022-12-06,Bern,Tram,1001
2022-12-06,Bern,Boat,1002
2022-12-06,Lausanne,Train,985
2022-12-06,Lausanne,Bus,998
2022-12-06,Lausanne,Tram,1027
2022-12-06,Lausanne,Boat,989
2022-12-07,Zurich,Train,952
2022-12-07,Zurich,Bus,1054
2022-12-07,Zurich,Tram,990
2022-12-07,Zurich,Boat,1035
2022-12-07,Geneva,Train,1024
2022-12-07,Geneva,Bus,1002
2022-12-07,Geneva,Tram,1006
2022-12-07,Geneva,Boat,1066
2022-12-07,Basel,Train,996
2022-12-07,Basel,Bus,984
2022-12-07,Basel,Tram,948
2022-12-07,Basel,Boat,1014
2022-12-07,Bern,Train,1018
2022-12-07,Bern,Bus,993
2022-12-07,Bern,Tram,985
2022-12-07,Bern,Boat,1039
2022-12-07,Lausanne,Train,983
2022-12-07,Lausanne,Bus,998
2022-12-07,Lausanne,Tram,989
2022-12-07,Lausanne,Boat,1036
2022-12-08,Zurich,Train,966
2022-12-08,Zurich,Bus,981
2022-12-08,Zurich,Tram,1036
2022-12-08,Zurich,Boat,963
2022-12-08,Geneva,Train,1027
2022-12-08,Geneva,Bus,1057
2022-12-08,Geneva,Tram,966
2022-12-08,Geneva,Boat,1027
2022-12-08,Basel,Train,1015
2022-12-08,Basel,Bus,992
2022-12-08,Basel,Tram,1031
2022-12-08,Basel,Boat,997
2022-12-08,Bern,Train,1025
2022-12-08,Bern,Bus,1000
2022-12-08,Bern,Tram,1037
2022-12-08,Bern,Boat,1040
2022-12-08,Lausanne,Train,1017
2022-12-08,Lausanne,Bus,979
2022-12-08,Lausanne,Tram,1019
2022-12-08,Lausanne,Boat,979
2022-12-09,Zurich,Train,963
2022-12-09,Zurich,Bus,1013
2022-12-09,Zurich,Tram,1064
2022-12-09,Zurich,Boat,998
2022-12-09,Geneva,Train,963
2022-12-09,Geneva,Bus,987
2022-12-09,Geneva,Tram,1009
2022-12-09,Geneva,Boat,1016
2022-12-09,Basel,Train,944
2022-12-09,Basel,Bus,945
2022-12-09,Basel,Tram,1074
2022-12-09,Basel,Boat,980
2022-12-09,Bern,Train,942
2022-12-09,Bern,Bus,1015
2022-12-09,Bern,Tram,1018
2022-12-09,Bern,Boat,986
2022-12-09,Lausanne,Train,1007
2022-12-09,Lausanne,Bus,1033
2022-12-09,Lausanne,Tram,973
2022-12-09,Lausanne,Boat,1005
2022-12-10,Zurich,Train,991
2022-12-10,Zurich,Bus,1003
2022-12-10,Zurich,Tram,1014
2022-12-10,Zurich,Boat,977
2022-12-10,Geneva,Train,1002
2022-12-10,Geneva,Bus,999
2022-12-10,Geneva,Tram,1063
2022-12-10,Geneva,Boat,1007
2022-12-10,Basel,Train,1010
2022-12-10,Basel,Bus,1023
2022-12-10,Basel,Tram,990
2022-12-10,Basel,Boat,1028
2022-12-10,Bern,Train,1017
2022-12-10,Bern,Bus,1015
2022-12-10,Bern,Tram,972
2022-12-10,Bern,Boat,993
2022-12-10,Lausanne,Train,958
2022-12-10,Lausanne,Bus,1010
2022-12-10,Lausanne,Tram,1035
2022-12-10,Lausanne,Boat,970
2022-12-11,Zurich,Train,976
2022-12-11,Zurich,Bus,1071
2022-12-11,Zurich,Tram,1025
2022-12-11,Zurich,Boat,1006
2022-12-11,Geneva,Train,1019
2022-12-11,Geneva,Bus,959
2022-12-11,Geneva,Tram,1002
2022-12-11,Geneva,Boat,988
2022-12-11,Basel,Train,996
2022-12-11,Basel,Bus,979
2022-12-11,Basel,Tram,997
2022-12-11,Basel,Boat,1038
2022-12-11,Bern,Train,1069
2022-12-11,Bern,Bus,973
2022-12-11,Bern,Tram,973
2022-12-11,Bern,Boat,973
2022-12-11,Lausanne,Train,969
2022-12-11,Lausanne,Bus,1053
2022-12-11,Lausanne,Tram,1008
2022-12-11,Lausanne,Boat,994
2022-12-12,Zurich,Train,991
2022-12-12,Zurich,Bus,981
2022-12-12,Zurich,Tram,965
2022-12-12,Zurich,Boat,1019
2022-12-12,Geneva,Train,980
2022-12-12,Geneva,Bus,1000
2022-12-12,Geneva,Tram,1026
2022-12-12,Geneva,Boat,989
2022-12-12,Basel,Train,994
2022-12-12,Basel,Bus,961
2022-12-12,Basel,Tram,964
2022-12-12,Basel,Boat,1000
2022-12-12,Bern,Train,1012
2022-12-12,Bern,Bus,964
2022-12-12,Bern,Tram,1015
2022-12-12,Bern,Boat,1011
2022-12-12,Lausanne,Train,1000
2022-12-12,Lausanne,Bus,1026
2022-12-12,Lausanne,Tram,986
2022-12-12,Lausanne,Boat,982
2022-12-13,Zurich,Train,991
2022-12-13,Zurich,Bus,1008
2022-12-13,Zurich,Tram,1034
2022-12-13,Zurich,Boat,1039
2022-12-13,Geneva,Train,979
2022-12-13,Geneva,Bus,993
2022-12-13,Geneva,Tram,966
2022-12-13,Geneva,Boat,1016
2022-12-13,Basel,Train,1027
2022-12-13,Basel,Bus,1004
2022-12-13,Basel,Tram,1011
2022-12-13,Basel,Boat,969
2022-12-13,Bern,Train,1003
2022-12-13,Bern,Bus,970
2022-12-13,Bern,Tram,1072
2022-12-13,Bern,Boat,966
2022-12-13,Lausanne,Train,1038
2022-12-13,Lausanne,Bus,980
2022-12-13,Lausanne,Tram,978
2022-12-13,Lausanne,Boat,1003
2022-12-14,Zurich,Train,978
2022-12-14,Zurich,Bus,1017
2022-12-14,Zurich,Tram,980
2022-12-14,Zurich,Boat,994
2022-12-14,Geneva,Train,1041
2022-12-14,Geneva,Bus,951
2022-12-14,Geneva,Tram,1037
2022-12-14,Geneva,Boat,1044
2022-12-14,Basel,Train,976
2022-12-14,Basel,Bus,1055
2022-12-14,Basel,Tram,1034
2022-12-14,Basel,Boat,965
2022-12-14,Bern,Train,992
2022-12-14,Bern,Bus,1036
2022-12-14,Bern,Tram,1012
2022-12-14,Bern,Boat,1053
2022-12-14,Lausanne,Train,951
2022-12-14,Lausanne,Bus,945
2022-12-14,Lausanne,Tram,1050
2022-12-14,Lausanne,Boat,916
2022-12-15,Zurich,Train,1047
2022-12-15,Zurich,Bus,1078
2022-12-15,Zurich,Tram,1051
2022-12-15,Zurich,Boat,988
2022-12-15,Geneva,Train,1000
2022-12-15,Geneva,Bus,969
2022-12-15,Geneva,Tram,1018
2022-12-15,Geneva,Boat,1035
2022-12-15,Basel,Train,1021
2022-12-15,Basel,Bus,986
2022-12-15,Basel,Tram,1003
2022-12-15,Basel,Boat,1049
2022-12-15,Bern,Train,987
2022-12-15,Bern,Bus,979
2022-12-15,Bern,Tram,1029
2022-12-15,Bern,Boat,1035
2022-12-15,Lausanne,Train,1031
2022-12-15,Lausanne,Bus,959
2022-12-15,Lausanne,Tram,958
2022-12-15,Lausanne,Boat,1023
2022-12-16,Zurich,Train,1018
2022-12-16,Zurich,Bus,1006
2022-12-16,Zurich,Tram,966
2022-12-16,Zurich,Boat,967
2022-12-16,Geneva,Train,994
2022-12-16,Geneva,Bus,958
2022-12-16,Geneva,Tram,1043
2022-12-16,Geneva,Boat,996
2022-12-16,Basel,Train,961
2022-12-16,Basel,Bus,1018
2022-12-16,Basel,Tram,983
2022-12-16,Basel,Boat,979
2022-12-16,Bern,Train,966
2022-12-16,Bern,Bus,1001
2022-12-16,Bern,Tram,995
2022-12-16,Bern,Boat,1018
2022-12-16,Lausanne,Train,1071
2022-12-16,Lausanne,Bus,1027
2022-12-16,Lausanne,Tram,995
2022-12-16,Lausanne,Boat,984
2022-12-17,Zurich,Train,1026
2022-12-17,Zurich,Bus,1021
2022-12-17,Zurich,Tram,1017
2022-12-17,Zurich,Boat,1027
2022-12-17,Geneva,Train,1078
2022-12-17,Geneva,Bus,996
2022-12-17,Geneva,Tram,970
2022-12-17,Geneva,Boat,1026
2022-12-17,Basel,Train,968
2022-12-17,Basel,Bus,985
2022-12-17,Basel,Tram,998
2022-12-17,Basel,Boat,1045
2022-12-17,Bern,Train,941
2022-12-17,Bern,Bus,1073
2022-12-17,Bern,Tram,970
2022-12-17,Bern,Boat,1002
2022-12-17,Lausanne,Train,990
2022-12-17,Lausanne,Bus,974
2022-12-17,Lausanne,Tram,1028
2022-12-17,Lausanne,Boat,1026
2022-12-18,Zurich,Train,1010
2022-12-18,Zurich,Bus,967
2022-12-18,Zurich,Tram,975
2022-12-18,Zurich,Boat,1016
2022-12-18,Geneva,Train,1051
2022-12-18,Geneva,Bus,993
2022-12-18,Geneva,Tram,989
2022-12-18,Geneva,Boat,1012
2022-12-18,Basel,Train,951
2022-12-18,Basel,Bus,972
2022-12-18,Basel,Tram,1029
2022-12-18,Basel,Boat,944
2022-12-18,Bern,Train,1006
2022-12-18,Bern,Bus,1056
2022-12-18,Bern,Tram,980
2022-12-18,Bern,Boat,1010
2022-12-18,Lausanne,Train,1037
2022-12-18,Lausanne,Bus,997
2022-12-18,Lausanne,Tram,1041
2022-12-18,Lausanne,Boat,996
2022-12-19,Zurich,Train,972
2022-12-19,Zurich,Bus,1000
2022-12-19,Zurich,Tram,991
2022-12-19,Zurich,Boat,982
2022-12-19,Geneva,Train,989
2022-12-19,Geneva,Bus,1005
2022-12-19,Geneva,Tram,1007
2022-12-19,Geneva,Boat,951
2022-12-19,Basel,Train,1039
2022-12-19,Basel,Bus,991
2022-12-19,Basel,Tram,992
2022-12-19,Basel,Boat,1023
2022-12-19,Bern,Train,1030
2022-12-19,Bern,Bus,1001
2022-12-19,Bern,Tram,925
2022-12-19,Bern,Boat,1037
2022-12-19,Lausanne,Train,971
2022-12-19,Lausanne,Bus,990
2022-12-19,Lausanne,Tram,1010
2022-12-19,Lausanne,Boat,1007
2022-12-20,Zurich,Train,1031
2022-12-20,Zurich,Bus,1045
2022-12-20,Zurich,Tram,1018
2022-12-20,Zurich,Boat,981
2022-12-20,Geneva,Train,949
2022-12-20,Geneva,Bus,1052
2022-12-20,Geneva,Tram,1010
2022-12-20,Geneva,Boat,1011
2022-12-20,Basel,Train,995
2022-12-20,Basel,Bus,1008
2022-12-20,Basel,Tram,995
2022-12-20,Basel,Boat,961
2022-12-20,Bern,Train,1003
2022-12-20,Bern,Bus,1075
2022-12-20,Bern,Tram,1033
2022-12-20,Bern,Boat,1016
2022-12-20,Lausanne,Train,990
2022-12-20,Lausanne,Bus,971
2022-12-20,Lausanne,Tram,1006
2022-12-20,Lausanne,Boat,1058
2022-12-21,Zurich,Train,1007
2022-12-21,Zurich,Bus,972
2022-12-21,Zurich,Tram,1019
2022-12-21,Zurich,Boat,1012
2022-12-21,Geneva,Train,982
2022-12-21,Geneva,Bus,970
2022-12-21,Geneva,Tram,1018
2022-12-21,Geneva,Boat,994
2022-12-21,Basel,Train,1000
2022-12-21,Basel,Bus,1016
2022-12-21,Basel,Tram,1037
2022-12-21,Basel,Boat,987
2022-12-21,Bern,Train,992
2022-12-21,Bern,Bus,958
2022-12-21,Bern,Tram,997
2022-12-21,Bern,Boat,989
2022-12-21,Lausanne,Train,986
2022-12-21,Lausanne,Bus,1031
2022-12-21,Lausanne,Tram,1034
2022-12-21,Lausanne,Boat,990
2022-12-22,Zurich,Train,948
2022-12-22,Zurich,Bus,976
2022-12-22,Zurich,Tram,975
2022-12-22,Zurich,Boat,991
2022-12-22,Geneva,Train,993
2022-12-22,Geneva,Bus,1014
2022-12-22,Geneva,Tram,1036
2022-12-22,Geneva,Boat,972
2022-12-22,Basel,Train,1018
2022-12-22,Basel,Bus,1040
2022-12-22,Basel,Tram,1005
2022-12-22,Basel,Boat,975
2022-12-22,Bern,Train,970
2022-12-22,Bern,Bus,1010
2022-12-22,Bern,Tram,967
2022-12-22,Bern,Boat,1005
2022-12-22,Lausanne,Train,969
2022-12-22,Lausanne,Bus,995
2022-12-22,Lausanne,Tram,964
2022-12-22,Lausanne,Boat,994
2022-12-23,Zurich,Train,967
2022-12-23,Zurich,Bus,1011
2022-12-23,Zurich,Tram,987
2022-12-23,Zurich,Boat,931
2022-12-23,Geneva,Train,1037
2022-12-23,Geneva,Bus,1036
2022-12-23,Geneva,Tram,997
2022-12-23,Geneva,Boat,1043
2022-12-23,Basel,Train,1023
2022-12-23,Basel,Bus,1008
2022-12-23,Basel,Tram,986
2022-12-23,Basel,Boat,998
2022-12-23,Bern,Train,1042
2022-12-23,Bern,Bus,971
2022-12-23,Bern,Tram,1007
2022-12-23,Bern,Boat,967
2022-12-23,Lausanne,Train,982
2022-12-23,Lausanne,Bus,1072
2022-12-23,Lausanne,Tram,976
2022-12-23,Lausanne,Boat,1031
2022-12-24,Zurich,Train,970
2022-12-24,Zurich,Bus,1032
2022-12-24,Zurich,Tram,989
2022-12-24,Zurich,Boat,1013
2022-12-24,Geneva,Train,1009
2022-12-24,Geneva,Bus,990
2022-12-24,Geneva,Tram,1017
2022-12-24,Geneva,Boat,1017
2022-12-24,Basel,Train,954
2022-12-24,Basel,Bus,1042
2022-12-24,Basel,Tram,1037
2022-12-24,Basel,Boat,1031
2022-12-24,Bern,Train,961
2022-12-24,Bern,Bus,1012
2022-12-24,Bern,Tram,1020
2022-12-24,Bern,Boat,958
2022-12-24,Lausanne,Train,988
2022-12-24,Lausanne,Bus,1017
2022-12-24,Lausanne,Tram,999
2022-12-24,Lausanne,Boat,1030
2022-12-25,Zurich,Train,1009
2022-12-25,Zurich,Bus,979
2022-12-25,Zurich,Tram,1046
2022-12-25,Zurich,Boat,999
2022-12-25,Geneva,Train,960
2022-12-25,Geneva,Bus,1016
2022-12-25,Geneva,Tram,1011
2022-12-25,Geneva,Boat,980
2022-12-25,Basel,Train,999
2022-12-25,Basel,Bus,1006
2022-12-25,Basel,Tram,994
2022-12-25,Basel,Boat,1013
2022-12-25,Bern,Train,1021
2022-12-25,Bern,Bus,1052
2022-12-25,Bern,Tram,1015
2022-12-25,Bern,Boat,986
2022-12-25,Lausanne,Train,1045
2022-12-25,Lausanne,Bus,1021
2022-12-25,Lausanne,Tram,972
2022-12-25,Lausanne,Boat,1004
2022-12-26,Zurich,Train,1001
2022-12-26,Zurich,Bus,1029
2022-12-26,Zurich,Tram,960
2022-12-26,Zurich,Boat,985
2022-12-26,Geneva,Train,992
2022-12-26,Geneva,Bus,1029
2022-12-26,Geneva,Tram,997
2022-12-26,Geneva,Boat,1023
2022-12-26,Basel,Train,977
2022-12-26,Basel,Bus,1011
2022-12-26,Basel,Tram,1003
2022-12-26,Basel,Boat,979
2022-12-26,Bern,Train,986
2022-12-26,Bern,Bus,999
2022-12-26,Bern,Tram,964
2022-12-26,Bern,Boat,1044
2022-12-26,Lausanne,Train,990
2022-12-26,Lausanne,Bus,1030
2022-12-26,Lausanne,Tram,1012
2022-12-26,Lausanne,Boat,1028
2022-12-27,Zurich,Train,996
2022-12-27,Zurich,Bus,978
2022-12-27,Zurich,Tram,953
2022-12-27,Zurich,Boat,1026
2022-12-27,Geneva,Train,1000
2022-12-27,Geneva,Bus,988
2022-12-27,Geneva,Tram,954
2022-12-27,Geneva,Boat,970
2022-12-27,Basel,Train,1069
2022-12-27,Basel,Bus,1037
2022-12-27,Basel,Tram,1012
2022-12-27,Basel,Boat,1032
2022-12-27,Bern,Train,1028
2022-12-27,Bern,Bus,1033
2022-12-27,Bern,Tram,1052
2022-12-27,Bern,Boat,1016
2022-12-27,Lausanne,Train,1000
2022-12-27,Lausanne,Bus,1010
2022-12-27,Lausanne,Tram,988
2022-12-27,Lausanne,Boat,999
2022-12-28,Zurich,Train,976
2022-12-28,Zurich,Bus,984
2022-12-28,Zurich,Tram,1029
2022-12-28,Zurich,Boat,972
2022-12-28,Geneva,Train,1006
2022-12-28,Geneva,Bus,1067
2022-12-28,Geneva,Tram,991
2022-12-28,Geneva,Boat,1062
2022-12-28,Basel,Train,996
2022-12-28,Basel,Bus,1019
2022-12-28,Basel,Tram,1027
2022-12-28,Basel,Boat,993
2022-12-28,Bern,Train,1009
2022-12-28,Bern,Bus,1025
2022-12-28,Bern,Tram,1002
2022-12-28,Bern,Boat,1001
2022-12-28,Lausanne,Train,1007
2022-12-28,Lausanne,Bus,1046
2022-12-28,Lausanne,Tram,982
2022-12-28,Lausanne,Boat,991
2022-12-29,Zurich,Train,926
2022-12-29,Zurich,Bus,997
2022-12-29,Zurich,Tram,981
2022-12-29,Zurich,Boat,1015
2022-12-29,Geneva,Train,957
2022-12-29,Geneva,Bus,955
2022-12-29,Geneva,Tram,1044
2022-12-29,Geneva,Boat,1034
2022-12-29,Basel,Train,1001
